"regular","reason","component","id_reac"
"0","nosmiles","stannous chloride dihydrate","US039896814"
"0","nosmiles","stannous chloride dihydrate","US039896815"
"0","nosmiles","ferric chloride","US039896802"
"0","nosmiles","mercuric oxide","US039896802"
"0","nosmiles","ferric chloride","US039896803"
"0","nosmiles","nitroso","US039896803"
"0","nosmiles","16g","US039896821"
"0","nosmiles","aqueous solution","US039896822"
"0","nosmiles","aqueous solution","US039896827"
"0","nosmiles","crude product","US039896828"
"0","nosmiles","liquid","US039896895"
"0","nosmiles","resultant solution","US039896901"
"0","nosmiles","ice water","US039896904"
"0","nosmiles","solution","US039896912"
"0","nosmiles","42","US039896981"
"0","nosmiles","51.5","US039896982"
"0","nosmiles","16","US039896984"
"0","nosmiles","(+)-toluene-p-sulphonylglutamic acid salt","US039896991"
"0","nosmiles","ice water","US039897016"
"0","nosmiles","ice water","US0398968510"
"0","nosmiles","dilithio","US039897041"
"0","nosmiles","20.8","US039897082"
"0","nosmiles","alcohol","US039897089"
"0","nosmiles","2,4-diamino-6-halomethylpteridine","US039897031"
"0","nosmiles","SbCl3","US039897151"
"0","nosmiles","ice water","US039897142"
"0","nosmiles","alkanoyl halide","US039897191"
"0","nosmiles","hydrazide","US039897191"
"0","nosmiles","5.4-N","US039897174"
"0","nosmiles","aqueous solution","US039897221"
"0","nosmiles","[ 3 ]","US039897132"
"0","nosmiles","[ 3 ]","US039897133"
"0","nosmiles","[ 3 ]","US039897134"
"0","nosmiles","crude mixture","US039897138"
"0","nosmiles","160","US0398971310"
"0","nosmiles","159","US0398971310"
"0","nosmiles","131","US0398971310"
"0","nosmiles","ketone","US0398971311"
"0","nosmiles","product","US0398971311"
"0","nosmiles","anhydride","US0398971313"
"0","nosmiles","alcohol","US0398971314"
"0","nosmiles","compound ( 1 )","US0398971315"
"0","nosmiles","resultant solution","US039897201"
"0","nosmiles","resultant solution","US039897202"
"0","nosmiles","resultant mixture","US039897203"
"0","nosmiles","ice water","US039897281"
"0","nosmiles","resultant solution","US039897211"
"0","nosmiles","resultant solution","US039897212"
"0","nosmiles","resultant mixture","US039897213"
"0","nosmiles","II","US039897273"
"0","nosmiles","II","US039897273"
"0","nosmiles","155.0g","US039897274"
"0","nosmiles","269.5g","US039897275"
"0","nosmiles","135g","US039897275"
"0","nosmiles","ester","US039897275"
"0","nosmiles","10g","US039897276"
"0","nosmiles","31P","US039897277"
"0","nosmiles","cyclic ester","US039897277"
"0","nosmiles","1,4-dimethyl-3-(2-methylthioethyl)-2-phenoxy-1,4,2-diazophospholidin-5-one-2-oxide","US039897277"
"0","nosmiles","phosphorus ester","US039897278"
"0","nosmiles","ester","US039897278"
"0","nosmiles","3,5-Di-tert alkyl-4-hydroxybenzylpyridinium","US039897381"
"0","nosmiles","Mg","US039897391"
"0","nosmiles","( b )","US039897392"
"0","nosmiles","bicycloketone","US039897392"
"0","nosmiles","triene","US039897393"
"0","nosmiles","ice water","US039897372"
"0","nosmiles","ice water","US039897374"
"0","nosmiles","ice water","US039897375"
"0","nosmiles","ice water","US039897376"
"0","nosmiles","product","US039897412"
"0","nosmiles","20.8","US039897241"
"0","nosmiles","diol","US039897245"
"0","nosmiles","Hexane-ether-","US039897246"
"0","nosmiles","ammonium chloride ice","US039897249"
"0","nosmiles","9-methoxyimino-5-(S)-hydroxydecanoic acid lactone","US0398972414"
"0","nosmiles","ice","US0398972414"
"0","nosmiles","Compound VI","US039897441"
"0","nosmiles","material IV","US039897441"
"0","nosmiles","bromo","US039897441"
"0","nosmiles","IV","US039897441"
"0","nosmiles","cuprious-n-propyl acetylide","US039897441"
"0","nosmiles","hexamethylphosphorus triamide copper iodide","US039897441"
"0","nosmiles","VI","US039897441"
"0","nosmiles","( 1 )","US039897441"
"0","nosmiles","lithio-anion","US039897442"
"0","nosmiles","5-acetamido-4-benzoyl-3-(2-phenethyl) benzoic acid","US039897453"
"0","nosmiles","5-amino-4-benzoyl-3-(2-phenethyl)- benzoic acid","US039897453"
"0","nosmiles","26","US039897072"
"0","nosmiles","12.8","US039897074"
"0","nosmiles","14","US039897076"
"0","nosmiles","85.6","US039897077"
"0","nosmiles","43","US039897078"
"0","nosmiles","51","US039897079"
"0","nosmiles","30","US0398970710"
"0","nosmiles","26","US0398970711"
"0","nosmiles","192.8","US0398970712"
"0","nosmiles","150","US0398970713"
"0","nosmiles","56","US0398970715"
"0","nosmiles","44","US0398970716"
"0","nosmiles","39.6","US0398970717"
"0","nosmiles","36","US0398970718"
"0","nosmiles","20","US0398970719"
"0","nosmiles","diazonium","US039897463"
"0","nosmiles","ice","US039897463"
"0","nosmiles","cuprous chloride","US039897463"
"0","nosmiles","ice","US039897464"
"0","nosmiles","diazonium","US039897464"
"0","nosmiles","ice","US039897464"
"0","nosmiles","cuprous chloride","US039897464"
"0","nosmiles","Grignard reagent","US039897466"
"0","nosmiles","Mg","US039897466"
"0","nosmiles","unidentified products","US039897591"
"0","nosmiles","unknown products","US039897592"
"0","nosmiles","alkylamines","US039897592"
"0","nosmiles","II","US039897592"
"0","nosmiles","Triethyl- and tributylamine","US039897592"
"0","nosmiles","amines","US039897592"
"0","nosmiles","ethylene/vinyl acetate copolymer","US039897701"
"0","nosmiles","Trans 3-methyl-3-penten-1-in-5-ol","US039897581"
"0","nosmiles","manganous oxide","US039897585"
"0","nosmiles","2-(3'-hydroxyphenyl)-1-oxa-4-azospiro[4,5]decane hydrochloride","US039898361"
"0","nosmiles","crystalline product","US039898356"
"0","nosmiles","anhydride","US039898322"
"0","nosmiles","resultant suspension","US0398983216"
"0","nosmiles","3-(1-methyl-2-nitro-5 -imidazolyl)-6-[N-methyl-N-(β-dimethyl-aminoethyl)-amino] -s-triazolo[4,3-b]pyridazine","US0398983217"
"0","nosmiles","petrol-ether","US039898572"
"0","nosmiles","Grignard reagent","US039898413"
"0","nosmiles","ice water","US039898413"
"0","nosmiles","ice water","US039898414"
"0","nosmiles","diazonium","US0398984110"
"0","nosmiles","methyl ester","US0398984117"
"0","nosmiles","ester","US0398984117"
"0","nosmiles","1-chloro-4-acetoxy-9,9,9-trifluoronane","US039897491"
"0","nosmiles","Grignard reagent","US039897495"
"0","nosmiles","ice water","US039897495"
"0","nosmiles","7-[N-(4-hydroxy-2-nonynyl)cynamido]heptanoic acid","US039897498"
"0","nosmiles","product","US039897498"
"0","nosmiles","product","US039897499"
"0","nosmiles","product","US0398974910"
"0","nosmiles","product","US0398974914"
"0","nosmiles","product","US0398974915"
"0","nosmiles","product","US0398974916"
"0","nosmiles","product","US0398974917"
"0","nosmiles","product","US0398974918"
"0","nosmiles","product","US0398974919"
"0","nosmiles","product","US0398974920"
"0","nosmiles","product","US0398974921"
"0","nosmiles","product","US0398974922"
"0","nosmiles","product","US0398974923"
"0","nosmiles","2,2-bis(4-hydroxyphenyl)-3'-methyl styrene","US039898251"
"0","nosmiles","2,2-bis(4-hydroxyphenyl)-4'-fluorostyrene","US039898251"
"0","nosmiles","2,2bis(4-hydroxyphenyl)-4'-trifluoromethyl styrene","US039898251"
"0","nosmiles","119","US039908801"
"0","nosmiles","140","US039908801"
"0","nosmiles","ice water","US039908801"
"0","nosmiles","hydrochloride salt","US039908802"
"0","nosmiles","119","US039908802"
"0","nosmiles","N,N-dicyclohexylcarbodiimide","US039908804"
"0","nosmiles","methyl ester","US039908831"
"0","nosmiles","compound","US039908833"
"0","nosmiles","TEA","US039908833"
"0","nosmiles","1,3-dimethyl","US039908813"
"0","nosmiles","dimethyl acetal","US039908822"
"0","nosmiles","dimethyl acetal","US039908822"
"0","nosmiles","dimethyl acetal","US039908824"
"0","nosmiles","dimethyl acetal","US039908824"
"0","nosmiles","dimethyl acetal","US039908826"
"0","nosmiles","dimethyl acetal","US039908826"
"0","nosmiles","dimethyl acetal","US039908828"
"0","nosmiles","dimethyl acetal","US039908828"
"0","nosmiles","dimethyl acetal","US0399088210"
"0","nosmiles","dimethyl acetal","US0399088210"
"0","nosmiles","dimethyl acetal","US0399088212"
"0","nosmiles","dimethyl acetal","US0399088212"
"0","nosmiles","dimethyl acetal","US0399088214"
"0","nosmiles","dimethyl acetal","US0399088214"
"0","nosmiles","dimethyl acetal","US0399088216"
"0","nosmiles","dimethyl acetal","US0399088216"
"0","nosmiles","dimethyl acetal","US0399088218"
"0","nosmiles","dimethyl acetal","US0399088218"
"0","nosmiles","ice","US039910463"
"0","nosmiles","ice","US039910464"
"0","nosmiles","amino-acid","US039910466"
"0","nosmiles","β-lactam","US039910466"
"0","nosmiles","7-Aza-6-methoxy-2-methoxycarbonylmethyl-1-tetralone","US039910611"
"0","nosmiles","Pd(C) anisole","US039910611"
"0","nosmiles","ice water","US039910614"
"0","nosmiles","ferric nitrate","US039910631"
"0","nosmiles","amide","US039910631"
"0","nosmiles","pyrrolidine enamine","US039910643"
"0","nosmiles","stainless steel","US039910653"
"0","nosmiles","hydrate","US039910656"
"0","nosmiles","4-((3,6-dichloro-2-pyridinyl)methylio)benzenamine","US039910681"
"0","nosmiles","ice water","US039910682"
"0","nosmiles","haloalkylpyridine","US039910687"
"0","nosmiles","methyl ester","US039910687"
"0","nosmiles","alcohol","US039910687"
"0","nosmiles","14g","US039910711"
"0","nosmiles","alcohol","US039910717"
"0","nosmiles","104.1","US039910721"
"0","nosmiles","ice water","US039910723"
"0","nosmiles","110","US039910724"
"0","nosmiles","ice water","US039910726"
"0","nosmiles","R-(+)-1 -(α-methylbenzyl)-5-imidazolecarboxylic acid","US039910727"
"0","nosmiles","25.5","US039910728"
"0","nosmiles","47.5","US039910729"
"0","nosmiles","17.7","US0399107210"
"0","nosmiles","14.3","US0399107211"
"0","nosmiles","suspension","US0399107211"
"0","nosmiles","lower alkanol","US039910701"
"0","nosmiles","49-g","US039910811"
"0","nosmiles","ice water","US039910812"
"0","nosmiles","Example 1 ( a )","US039910764"
"0","nosmiles","Example 2 ( a )","US039910766"
"0","nosmiles","Example 2 ( a )","US039910767"
"0","nosmiles","Example 1 ( a )","US039910768"
"0","nosmiles","Example 5 ( a )","US039910769"
"0","nosmiles","Example 1 ( a )","US0399107610"
"0","nosmiles","Example 1 ( a )","US0399107612"
"0","nosmiles","Example 1 ( a )","US0399107614"
"0","nosmiles","108g","US039910821"
"0","nosmiles","30g","US039910822"
"0","nosmiles","20g","US039910823"
"0","nosmiles","15g","US039910824"
"0","nosmiles","monocarboxylic acid","US039910861"
"0","nosmiles","diethylaminopropylgeranylmalonic ester","US039910862"
"0","nosmiles","ice water","US039910501"
"0","nosmiles","ice water","US039910502"
"0","nosmiles","ω-(methylsulfinyl) 3,4-dimethoxyacetophenone","US039910504"
"0","nosmiles","methyl ester","US039910505"
"0","nosmiles","methyl-α-(2-ethyl-4,5-dimethoxyacetophenone) sulphone","US039910505"
"0","nosmiles","alcohol","US039910507"
"0","nosmiles","ice water","US039910507"
"0","nosmiles","sulphone","US039910508"
"0","nosmiles","secondary alcohol","US039910508"
"0","nosmiles","630","US039910941"
"0","nosmiles","970","US039910941"
"0","nosmiles","15g","US039911093"
"0","nosmiles","5g","US039911093"
"0","nosmiles","amine","US039911162"
"0","nosmiles","aqueous solution","US039911163"
"0","nosmiles","ice water","US039911241"
"0","nosmiles","heavy products","US039911191"
"0","nosmiles","unidentified products","US039911192"
"0","nosmiles","Co(CO3)2","US039911192"
"0","nosmiles","Example III ( 15g )","US039911192"
"0","nosmiles","cuprous chloride","US039911233"
"0","nosmiles","product","US039911233"
"0","nosmiles","heavy oil","US039911062"
"0","nosmiles","heavy oil","US039911063"
"0","nosmiles","ice","US039911067"
"0","nosmiles","ice water","US0399110612"
"0","nosmiles","ethyl 7-{N-[4 -acetoxy-5-(4-fluorophenoxy)-2-pentynyl]methanesulfonamide} -heptanoate","US0399110613"
"0","nosmiles","Grignard reagent","US0399110614"
"0","nosmiles","ice","US0399110614"
"0","nosmiles","product","US0399110620"
"0","nosmiles","product","US0399110621"
"0","nosmiles","lime","US039911371"
"0","nosmiles","0.02m","US039911961"
"0","nosmiles","0.022m","US039911961"
"0","nosmiles","0.022m","US039911961"
"0","nosmiles","substituted 1,1-diphenylhydrazines","US039911991"
"0","nosmiles","1,1-diarylamine","US039911991"
"0","nosmiles","ice","US039911992"
"0","nosmiles","( C )","US039912051"
"0","nosmiles","dihydrochlorides","US0399119716"
"0","nosmiles","21","US039912011"
"0","nosmiles","27","US039912011"
"0","nosmiles","26.5","US039912012"
"0","nosmiles","30","US039912012"
"0","nosmiles","43.4","US039912012"
"0","nosmiles","18","US039912013"
"0","nosmiles","27","US039912013"
"0","nosmiles","13.11","US039912014"
"0","nosmiles","11.2","US039912015"
"0","nosmiles","14.1","US039912015"
"0","nosmiles","25.8","US039912016"
"0","nosmiles","48.2","US039912016"
"0","nosmiles","18","US039912017"
"0","nosmiles","15.8","US039912018"
"0","nosmiles","4',4'-dimethyl-3'-thiosemicarbazone","US039912001"
"0","nosmiles","dimethylamino","US039912001"
"0","nosmiles","Example 16","US039912009"
"0","nosmiles","compound","US0399120017"
"0","nosmiles","12","US039912021"
"0","nosmiles","15","US039912021"
"0","nosmiles","solution","US039912021"
"0","nosmiles","40","US039912022"
"0","nosmiles","35","US039912022"
"0","nosmiles","50","US039912022"
"0","nosmiles","43","US039912023"
"0","nosmiles","33","US039912023"
"0","nosmiles","381.8","US039912024"
"0","nosmiles","336.3","US039912024"
"0","nosmiles","313.6","US039912025"
"0","nosmiles","102","US039912026"
"0","nosmiles","231","US039912026"
"0","nosmiles","142","US039912027"
"0","nosmiles","162","US039912027"
"0","nosmiles","56","US039912027"
"0","nosmiles","189.7","US039912028"
"0","nosmiles","256","US039912028"
"0","nosmiles","213.6","US039912028"
"0","nosmiles","25.2","US039912029"
"0","nosmiles","44.2","US039912029"
"0","nosmiles","45","US039912029"
"0","nosmiles","Mg","US039910871"
"0","nosmiles","solution","US039910876"
"0","nosmiles","colorless crystals","US039911942"
"0","nosmiles","hydrochloride salt","US039921891"
"0","nosmiles","alcohol","US039921891"
"0","nosmiles","199","US039921892"
"0","nosmiles","140","US039921892"
"0","nosmiles","ice water","US039921892"
"0","nosmiles","hydrochloride salt","US039921893"
"0","nosmiles","119","US039921893"
"0","nosmiles","100","US039921894"
"0","nosmiles","117","US039921895"
"0","nosmiles","88","US039921895"
"0","nosmiles","23.5","US039921896"
"0","nosmiles","20","US039921896"
"0","nosmiles","10.1","US039921897"
"0","nosmiles","copolymer","US039923451"
"0","nosmiles","( 1 )","US039923332"
"0","nosmiles","methylolated acrylamide","US039923332"
"0","nosmiles","polymer","US039923611"
"0","nosmiles","2,2,4-trimethyl-3-oxopentanoyl-(4'-phenylazo)aniline","US039923611"
"0","nosmiles","polyamide","US039923611"
"0","nosmiles","polyamide","US039923611"
"0","nosmiles","1-aminoisobutyronitrile","US039923511"
"0","nosmiles","copolymer","US039923563"
"0","nosmiles","aqueous solution","US039923701"
"0","nosmiles","solid","US039923701"
"0","nosmiles","ice-waterbath","US039923851"
"0","nosmiles","solution","US039923854"
"0","nosmiles","monohydrate","US039923801"
"0","nosmiles","product","US039923881"
"0","nosmiles","alcohol","US039923981"
"0","nosmiles","nitro","US039923923"
"0","nosmiles","hydrochloride salt","US039923772"
"0","nosmiles","28.69","US039924022"
"0","nosmiles","monohydrate","US039923896"
"0","nosmiles","stannous chloride","US0399238923"
"0","nosmiles","hemi-hydrate","US0399238926"
"0","nosmiles","2-(p-Methoxyphenyl)ethanol p-toluenesulphonate ester","US0399238927"
"0","nosmiles","2g","US0399238933"
"0","nosmiles","crude base","US0399238938"
"0","nosmiles","cupric acetate","US0399238946"
"0","nosmiles","6-anilino-1,4,5-trihydroxyanthraquinones","US039924211"
"0","nosmiles","peracid","US039924201"
"0","nosmiles","white solid","US039924241"
"0","nosmiles","recovered1-bromobutane","US039924324"
"0","nosmiles","hydrogen maleate salt","US039924453"
"0","nosmiles","ethylene ketal","US039924082"
"0","nosmiles","ethylene ketal","US039924082"
"0","nosmiles","ethylene ketal","US039924084"
"0","nosmiles","ethylene ketal","US039924085"
"0","nosmiles","ethylene ketal","US039924085"
"0","nosmiles","molecular hydrogen","US039924085"
"0","nosmiles","ethylene ketal","US039924086"
"0","nosmiles","ethylene ketal","US039924087"
"0","nosmiles","ethylene ketal","US039924087"
"0","nosmiles","ethylene ketal","US039924088"
"0","nosmiles","ethylene ketal","US039924088"
"0","nosmiles","ethylene ketal","US039924089"
"0","nosmiles","ethylene ketal","US0399240810"
"0","nosmiles","ethylene ketal","US0399240811"
"0","nosmiles","yellow oil","US0399240812"
"0","nosmiles","ethylene ketal","US0399240822"
"0","nosmiles","mlof","US039924408"
"0","nosmiles","(AlSiO4)12","US0399244022"
"0","nosmiles","solution 7.3","US0399244024"
"0","nosmiles","ice water","US039924491"
"0","nosmiles","ketone","US039924524"
"0","nosmiles","2B-ethanol","US039924501"
"0","nosmiles","aldehyde","US039924501"
"0","nosmiles","( a )","US039924571"
"0","nosmiles","resin","US039924591"
"0","nosmiles","resin","US039924592"
"0","nosmiles","resin","US039924592"
"0","nosmiles","dimethyl acetal","US0399240017"
"0","nosmiles","dimethyl acetal","US0399240020"
"0","nosmiles","give1-[α-(o-chlorophenyl)-o-tolyl]imidazole","US0399240020"
"0","nosmiles","(C5H11)3Ta","US039924721"
"0","nosmiles","product","US039924465"
"0","nosmiles","ofp-chlorobenzylhydrazine","US039924468"
"0","nosmiles","1-(p-chlorobenzyl)-S-methylisothiosemicarbazide","US039924468"
"0","nosmiles","2,6-diacetamido-9-triacetyl-β-D-ribofuranosyl purine","US039925313"
"0","nosmiles","mercuric oxide","US039925445"
"0","nosmiles","ice","US039925446"
"0","nosmiles","ethyl acetate petroleum ether","US039925454"
"0","nosmiles","ether petroleum ether","US039925456"
"0","nosmiles","1-[p-[(7-chloro-4 -quinolyl)-N-ethylamino]benzoyl]-4-methylpiperazine,respectively","US039923821"
"0","nosmiles","1-[p-[[(7-trifluoromethyl)- 4-quinolyl]amino]benzoyl]-4-isobutylpiperazine","US039923821"
"0","nosmiles","1-[p-[ [(7-trifluoromethyl)-4-quinolyl]amino]benzoyl]-4-benzylpiperazine","US039923821"
"0","nosmiles","1-[p-[[(7-trichloromethyl)-4-quinolyl]amino] benzoyl]-4-methylpiperazine","US039923821"
"0","nosmiles","( IV )","US039923822"
"0","nosmiles","oxide","US039923823"
"0","nosmiles","ice","US039925501"
"0","nosmiles","ethylene chloride petroleum ether","US039925359"
"0","nosmiles","490","US0399253548"
"0","nosmiles","500","US0399253548"
"0","nosmiles","410","US0399253550"
"0","nosmiles","ice water","US0399253550"
"0","nosmiles","ice water","US0399253550"
"0","nosmiles","solution","US0399253551"
"0","nosmiles","Ice water","US0399253551"
"0","nosmiles","mixture","US039924411"
"0","nosmiles","4-bromo-5-hexamethyleneiminosulfonylbenzoic acid","US0399244120"
"0","nosmiles","4-methoxy-5-(4-biphenylethylaminosulfonyl)benzoic acid","US0399244120"
"0","nosmiles","4-methoxy-5-(2-p-bromophenethylaminosulfonyl)benzoic acid","US0399244120"
"0","nosmiles","crude product","US0399244121"
"0","nosmiles","ice water","US0399244123"
"0","nosmiles","5-(2-p-chlorophenethylaminosulfonyl)-6-chlorobenzoic acid","US0399244124"
"0","nosmiles","5-hexamethyleneiminosulfonyl-6-fluorobenzoic acid","US0399244124"
"0","nosmiles","5-(2-p-bromophenethylaminosulfonyl)-6-fluorobenzoic acid","US0399244124"
"0","nosmiles","5-hexamethyleneiminosulfonyl-6-bromobenzoic acid","US0399244124"
"0","nosmiles","5-(2-p-chlorophenethylaminosulfonyl)-6-methylbenzoic acid","US0399244124"
"0","nosmiles","2-hexamethyleneimino-3-fluoro-5-morpholinosulfonylbenzoic acid","US0399244125"
"0","nosmiles","2-hexamethyleneimino-3-chloro-5-piperidinosulfonylbenzoic acid","US0399244125"
"0","nosmiles","2-hexamethyleneimino-4-chloro-5-hexamethyleneiminosulfonylbenzoic acid","US0399244125"
"0","nosmiles","2-di-n-butylamino-4-methoxy-5-hexamethyleneiminosulfonylbenzoic acid","US0399244125"
"0","nosmiles","2-diethylamino-3-fluoro-5-(N-methyl-N-[2-p-chlorophenethyl]aminosulfonyl)benzoic acid","US0399244125"
"0","nosmiles","2-piperidino-3-fluoro-5-(N-ethyl-N-[2-p-chlorophenethyl]aminosulfonyl)benzoic acid","US0399244125"
"0","nosmiles","2-hexamethyleneimino-3-methyl-5-(N-methyl-N-phenylaminosulfonyl)benzoic acid","US0399244125"
"0","nosmiles","alcohol","US039936041"
"0","nosmiles","aldehyde","US039936042"
"0","nosmiles","stainless steel","US039936042"
"0","nosmiles","( 6 )","US039936311"
"0","nosmiles","alcohol","US039936431"
"0","nosmiles","stannous chloride","US039936301"
"0","nosmiles","Compound B","US039936502"
"0","nosmiles","p-toluene sulfonamido","US039936502"
"0","nosmiles","p-chlorobenzylidene","US039936503"
"0","nosmiles","crude product","US039936621"
"0","nosmiles","acid chloride","US039936562"
"0","nosmiles","crude product","US039936562"
"0","nosmiles","crude product","US039936563"
"0","nosmiles","product","US039936567"
"0","nosmiles","product","US039936568"
"0","nosmiles","product","US039936568"
"0","nosmiles","Glycol","US0399365610"
"0","nosmiles","methyl 4-pyridyl acetate","US0399365610"
"0","nosmiles","product","US0399365610"
"0","nosmiles","crude product","US039936744"
"0","nosmiles","ice water","US039936745"
"0","nosmiles","Congo Red","US039936747"
"0","nosmiles","product","US039936749"
"0","nosmiles","alcohol","US0399367410"
"0","nosmiles","alcohol","US0399367410"
"0","nosmiles","oily product","US0399367410"
"0","nosmiles","syrup","US0399367411"
"0","nosmiles","stannous chloride dihydrate","US039936794"
"0","nosmiles","stannous chloride dihydrate","US039936796"
"0","nosmiles","needles","US039936797"
"0","nosmiles","material","US039936798"
"0","nosmiles","material","US039936799"
"0","nosmiles","material","US0399367910"
"0","nosmiles","stannous chloride dihydrate","US0399367911"
"0","nosmiles","colorless needles","US0399367911"
"0","nosmiles","stannous chloride dihydrate","US0399367912"
"0","nosmiles","solution","US0399367912"
"0","nosmiles","colorless needles","US0399367912"
"0","nosmiles","reduced iron","US0399367917"
"0","nosmiles","solution","US039936841"
"0","nosmiles","ice","US039936842"
"0","nosmiles","ice water","US0399364612"
"0","nosmiles","1h","US039936982"
"0","nosmiles","29.6","US039936991"
"0","nosmiles","amine","US039936991"
"0","nosmiles","76.0","US039936992"
"0","nosmiles","amine","US039936992"
"0","nosmiles","solution - w/v","US039936871"
"0","nosmiles","tetrahydropyranyl ethers","US039936871"
"0","nosmiles","58","US039937041"
"0","nosmiles","51","US039937041"
"0","nosmiles","80","US039937041"
"0","nosmiles","110","US039937042"
"0","nosmiles","100","US039937042"
"0","nosmiles","80","US039937042"
"0","nosmiles","110","US039937043"
"0","nosmiles","100","US039937043"
"0","nosmiles","80","US039937043"
"0","nosmiles","127","US039937044"
"0","nosmiles","dipotassium","US039936831"
"0","nosmiles","potassium tert.butylate","US039936832"
"0","nosmiles","obtained solution","US039936835"
"0","nosmiles","(4'-Methoxy-4-biphenyl)-methyl-ketone","US039936839"
"0","nosmiles","320","US0399368316"
"0","nosmiles","730","US0399368317"
"0","nosmiles","diastereoisomeric mixture","US0399368326"
"0","nosmiles","233","US039936581"
"0","nosmiles","61","US039936581"
"0","nosmiles","27","US039936583"
"0","nosmiles","21.9","US039936583"
"0","nosmiles","resultant mixture","US039936583"
"0","nosmiles","active solid","US0399365819"
"0","nosmiles","2-pentenyleneimino","US039937632"
"0","nosmiles","33","US039937721"
"0","nosmiles","50","US039937721"
"0","nosmiles","18.2","US039937722"
"0","nosmiles","14.3","US039937723"
"0","nosmiles","33.6","US039937723"
"0","nosmiles","12.1","US039937724"
"0","nosmiles","75","US039937725"
"0","nosmiles","50.4","US039937725"
"0","nosmiles","36","US039937726"
"0","nosmiles","33.6","US039937726"
"0","nosmiles","34","US039937727"
"0","nosmiles","25","US039937727"
"0","nosmiles","25","US039937728"
"0","nosmiles","20","US039937728"
"0","nosmiles","resultant mixture","US039937411"
"0","nosmiles","anhydride","US039937921"
"0","nosmiles","alcohol","US039937922"
"0","nosmiles","cupric oxide","US039946881"
"0","nosmiles","ice water","US039947311"
"0","nosmiles","Example 1 ( a )","US039948582"
"0","nosmiles","Example 1 ( a )","US039948582"
"0","nosmiles","crude product","US039948582"
"0","nosmiles","Example 1 ( a )","US039948583"
"0","nosmiles","Example 1 ( c )","US039948584"
"0","nosmiles","Example 1 ( c )","US039948584"
"0","nosmiles","epoxide","US039948584"
"0","nosmiles","epoxide","US039948584"
"0","nosmiles","Example 1 ( c )","US039948585"
"0","nosmiles","Example 1 ( c )","US039948585"
"0","nosmiles","epoxide","US039948585"
"0","nosmiles","dibutyl-tin-2-ethylhexoate","US039948672"
"0","nosmiles","60","US039948672"
"0","nosmiles","solution","US039948855"
"0","nosmiles","product","US039948864"
"0","nosmiles","trimethylsilylester","US039948864"
"0","nosmiles","product","US039948874"
"0","nosmiles","trimethylsilylester","US039948874"
"0","nosmiles","900","US039948971"
"0","nosmiles","material","US039948984"
"0","nosmiles","D-2-t-butoxycarbonylamino-2-phenylacetic acid","US0399488413"
"0","nosmiles","KHCO3","US039948881"
"0","nosmiles","KHCO3","US039948882"
"0","nosmiles","solution","US039948885"
"0","nosmiles","Na2S.9H2O","US039948885"
"0","nosmiles","hydrochloride salt","US039948886"
"0","nosmiles","amino","US039948886"
"0","nosmiles","Na2S.9H2O","US039948887"
"0","nosmiles","polyphosphoric acid","US039949001"
"0","nosmiles","ice","US039949001"
"0","nosmiles","5g","US039949003"
"0","nosmiles","ice","US039949003"
"0","nosmiles","200g","US039949003"
"0","nosmiles","2g","US039949006"
"0","nosmiles","ice water","US0399489012"
"0","nosmiles","ethyl ester","US039949071"
"0","nosmiles","ethyl ester","US039949072"
"0","nosmiles","ethyl ester","US039949073"
"0","nosmiles","15.5","US039949091"
"0","nosmiles","ice water","US039949092"
"0","nosmiles","resultant mixture","US039949081"
"0","nosmiles","resultant mixture","US039949082"
"0","nosmiles","resultant mixture","US039949083"
"0","nosmiles","resultant mixture","US039949084"
"0","nosmiles","Example 8 ( 2 )","US039949085"
"0","nosmiles","crystals","US039949086"
"0","nosmiles","ice water","US039949181"
"0","nosmiles","ice water","US039949201"
"0","nosmiles","( IV )","US039949241"
"0","nosmiles","tertiary amine","US039949241"
"0","nosmiles","ceric ammonium nitrate","US039949245"
"0","nosmiles","27","US039949231"
"0","nosmiles","solution","US039949231"
"0","nosmiles","12","US039949232"
"0","nosmiles","resultant solution","US039949321"
"0","nosmiles","5-nitro","US039949323"
"0","nosmiles","6-nitro","US039949324"
"0","nosmiles","5-nitro","US039949328"
"0","nosmiles","5-nitro","US039949328"
"0","nosmiles","6-nitro","US0399493210"
"0","nosmiles","6-nitro","US0399493211"
"0","nosmiles","crystal","US0399493212"
"0","nosmiles","resultant mixture","US0399493212"
"0","nosmiles","5-nitro","US0399493213"
"0","nosmiles","2-bromo (or chloro)benzoic acid","US039949021"
"0","nosmiles","1,2-diphenylquinolones","US039949022"
"0","nosmiles","IV","US039949022"
"0","nosmiles","ice water","US039949371"
"0","nosmiles","( 1.5522 )","US039949553"
"0","nosmiles","ether-hexane","US0399495410"
"0","nosmiles","desired intermediate","US039949651"
"0","nosmiles","sodium t-amylate","US039949641"
"0","nosmiles","U-Cu-A","US039949731"
"0","nosmiles","cupric chloride","US039949731"
"0","nosmiles","resultant product","US039949731"
"0","nosmiles","U-Cu-A","US039949731"
"0","nosmiles","solution","US039949732"
"0","nosmiles","35g","US039949751"
"0","nosmiles","32g","US039949751"
"0","nosmiles","2g","US039949751"
"0","nosmiles","substituted phenylthioacetonitrile","US039949761"
"0","nosmiles","solution","US039949743"
"0","nosmiles","solution","US039949745"
"0","nosmiles","resultant mixture","US039949745"
"0","nosmiles","solution","US039949746"
