"source","target","role"
"US0614010012","C(#N)C=1C=C(C[C@H](N)C(=O)O)C=CC1O","product"
"US0614010014","C(=O)(O)C=1C=C(C[C@H](N)C(=O)O)C=CC1O","product"
"US0614010017","C1(CCCC1)C1=C(CBr)C=CC=C1","product"
"US0614010018","C1(CCCC1)C1=C(C[C@H](N)C(=O)OC(C)(C)C)C=CC=C1","product"
"US0614010020","C1(CCCC1)C=1C=C(CBr)C=CC1","product"
"US0614010023","C1(CCCCC1)C1=C(CBr)C=CC=C1","product"
"US0614010025","C(C)(C)(C)C=1C=C(CBr)C=CC1","product"
"US0614010028","C1(CCC1)C=1C=C(CBr)C=CC1","product"
"US0614010030","O=C1O[C@@H]([C@@H](N[C@H]1CC1=CC(=CC=C1)C1CCC1)C1=CC=CC=C1)C1=CC=CC=C1","product"
"US0614010032","BrCC=1C=C2C(NC(=NC2=CC1)C)=O","product"
"US0614010033","CC1=NC2=CC=C(C=C2C(N1)=O)CN(C1=CC=C(S1)C(=O)O)C","product"
"US0614010034","C(=O)(O)CC[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)O)N1C(C2=CC=C(C=C2C1)NCC=1C=CC2=C(C=3C(NC(=NC3C=C2)C)=O)C1)=O","product"
"US0614010035","O=C1O[C@@H]([C@@H](N([C@H]1CC1=CC(=CC=C1)[Si](C)(C)C)C(=O)OC(C)(C)C)C1=CC=CC=C1)C1=CC=CC=C1","product"
"US0614010039","CCC(CC)C=1C=C(CBr)C=CC1","product"
"US0614010040","O=C1O[C@@H]([C@@H](N[C@H]1CC1=CC(=CC=C1)C(CC)CC)C1=CC=CC=C1)C1=CC=CC=C1","product"
"US0614010041","CCC(CC)C=1C=C(C[C@H](N)C(=O)O)C=CC1","product"
"US0614010042","CCC(CC)C=1C=C(C[C@H](N)C(=O)OC(C)(C)C)C=CC1","product"
"US0614010046","OC1=C(C=C(C(=O)OC)C=C1)I","product"
"US0614010047","[Si](C)(C)(C(C)(C)C)OC1=C(C=C(C(=O)OC)C=C1)C1CCCC1","product"
"US0614010048","[Si](C)(C)(C(C)(C)C)OC1=C(C=C(C=O)C=C1)C1CCCC1","product"
"US0614010049","COC(C1=CC(=C(C=C1)O)C(C)(C)C)=O","product"
"US0614010050","C(C)(C)(C)C=1C=C(C(=O)OC)C=CC1O[Si](C)(C)C(C)(C)C","product"
"US0614010051","C(C)(C)(C)C=1C=C(CO)C=CC1O[Si](C)(C)C(C)(C)C","product"
"US0614010052","C(C)(C)(C)C=1C=C(CBr)C=CC1O[Si](C)(C)C(C)(C)C","product"
"US0614010055","C(C)(C)(C)C=1C=C(C[C@H](N)C(=O)O)C=CC1O","product"
"US061403261","OCCN1C(C(OCC1(C)C)=O)(C)C","product"
"US061403401","ClC1=CC=C(C=C1)/C=C/CN1CC2=CC=C(C=C2CC1)O","product"
"US061403321","ClC=1C=C(NC=2C3=C(N=CN2)NC(=C3)C3=NC=CC=C3)C=CC1","product"
"US061403322","[Br-].NC1=C(C=C(N1)C1=[N+](C=CC=C1)CC1=CC=CC=C1)C(=O)OCC","product"
"US061403323","N1=C(C=CC=C1)C1=CC2=C(N=CN=C2O)N1","product"
"US061403324","ClC=1C=C(NC=2C3=C(N=CN2)NC(=C3)C3=NC=CC=C3)C=CC1","product"
"US061403325","Cl.ClC=1C=C(NC=2C3=C(N=CN2)NC(=C3)C3=NC=CC=C3)C=CC1","product"
"US061403326","ClC=1C=C(NC=2C3=C(N=CN2)NC(=C3)C3=NC=CC=C3)C=CC1F","product"
"US061403327","ClC=1C=C(NC=2C3=C(N=CN2)NC(=C3C)C3=NC=CC=C3)C=CC1","product"
"US061403328","[Br-].NC1=C(C(=C(N1)C1=[N+](C=CC=C1)CC1=CC=CC=C1)C)C#N","product"
"US061403329","ClC=1C=C(NC=2C3=C(N=CN2)NC(=C3)C3=CC=C(C=C3)C3=CC=CC=C3)C=CC1","product"
"US0614033210","NC=1NC(=CC1C(=O)OCC)C1=CC=C(C=C1)C1=CC=CC=C1","product"
"US0614033211","C1(=CC=C(C=C1)C1=CC=CC=C1)C1=CC2=C(N=CN=C2O)N1","product"
"US0614033213","NC=1NC(=CC1C(=O)OCC)C1=CC2=CC=CC=C2C=C1","product"
"US0614033214","C1=C(C=CC2=CC=CC=C12)C1=CC2=C(N=CN=C2O)N1","product"
"US0614033216","NC=1NC(=CC1C(=O)OCC)C1=C(C=CC=C1)OC","product"
"US0614033218","ClC=1C=C(NC=2C3=C(N=CN2)NC(=C3)C3=C(C=CC=C3)OC)C=CC1","product"
"US0614033219","NC=1NC(=CC1C(=O)OCC)C1=CC(=CC=C1)OC","product"
"US0614033220","COC=1C=C(C=CC1)C1=CC2=C(N=CN=C2O)N1","product"
"US0614033221","Br.ClC=1C=C(NC=2C3=C(N=CN2)NC(=C3)C3=CC=C(C=C3)O)C=CC1","product"
"US0614033222","NC=1NC(=CC1C(=O)OCC)C1=CC=C(C=C1)OC","product"
"US0614033223","COC1=CC=C(C=C1)C1=CC2=C(N=CN=C2O)N1","product"
"US0614033225","C1(=CC=CC=C1)C1=CC2=C(N=CN=C2O)N1","product"
"US0614033227","ClC=1C=C(NC=2C3=C(N=CN2)NC(=C3)C3=CC=CC=C3)C=CC1","product"
"US0614033228","Cl.ClC=1C=C(NC=2C3=C(N=CN2)NC(=C3C)C3=CC=C(C=C3)O)C=CC1","product"
"US0614033229","ClC=1C=C(NC=2C3=C(N=CN2)NC(=C3C)C3=CC=C(C=C3)OC)C=CC1","product"
"US0614033230","NC=1NC(=CC1C(=O)OCC)C1=CC=C(C=C1)[N+](=O)[O-]","product"
"US0614033232","ClC=1C2=C(N=CN1)NC(=C2)C2=CC=C(C=C2)C(=O)OCC","product"
"US0614033233","ClC=1C=C(NC=2C3=C(N=CN2)NC(=C3)C3=CC=C(C=C3)C(=O)OC)C=CC1","product"
"US0614033234","ClC=1C=C(NC=2C3=C(N=CN2)NC(=C3)C(=O)OCC)C=CC1","product"
"US0614033236","C(C)OC(=O)C1=CC2=C(N=CN=C2O)N1","product"
"US0614033237","ClC=1C2=C(N=CN1)NC(=C2)C(=O)OCC","product"
"US0614033238","C(=O)(O)C1=CC2=C(N=CN=C2NC2=CC(=CC=C2)Cl)N1","product"
"US0614033239","ClC=1C=C(NC=2C3=C(N=CN2)NC(=C3)C(NCCC(C)C)=O)C=CC1","product"
"US0614033241","CNC(=O)C1=CC2=C(N=CN=C2N[C@H](C)C2=CC=CC=C2)N1","product"
"US0614033243","C(C)(C)(C)NC(=O)C1=CC2=C(N=CN=C2NC2=CC(=CC=C2)Cl)N1","product"
"US061403301","C(C)(C)C1=C(OCC(=O)O)C=CC=C1","product"
"US061403303","COC=1C=C(C(=O)CP(OC)(OC)=O)C=CC1OCC(=O)NC=1SC2=C(N1)C=CC=C2","product"
"US061403304","C(C)(C)C1=C(OCC(=O)NC=2SC3=C(N2)C=CC=C3)C=CC(=C1)C(CCl)=O","product"
"US061403305","C(C)(C)C=1C=C(C(=O)C=P(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)C=CC1OCC(=O)NC=1SC2=C(N1)C=CC=C2","product"
"US061403306","COC1=C(OCC(=O)OCC)C=CC(=C1)C(C)=O","product"
"US061403307","COC=1C=C(C(=O)C=P(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)C=CC1OCC(=O)O","product"
"US061403308","COC=1C=C(C(=O)C=P(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)C=CC1OCC(=O)NC=1SC2=C(N1)C=CC=C2","product"
"US061403309","CC1CN(CCN1C)C1CCNCC1","product"
"US0614033010","N1(CCCC1)C(=O)C1N(CCC1)CC1=CC=CC=C1","product"
"US0614033011","N1(CCCC1)C(=O)C1NCCC1","product"
"US0614033012","N1(CCCC1)CC1NCCC1","product"
"US0614033013","C(C1=CC=CC=C1)N1CC(OCC1)CN1CCN(CC1)CCO","product"
"US0614033014","OCCN1CCN(CC1)CC1CNCCO1","product"
"US0614033015","COC=1C=C(C=S)C=CC1CC(=O)OCC","product"
"US0614033016","OC=1C=C(OCC(=O)OCC)C=CC1C(=O)OC","product"
"US0614033018","COC(=O)C1=CC=C(C=C1)CCC(=O)O","product"
"US0614033019","COC=1C=C(C=CC(=O)OC(C)(C)C)C=CC1C(=O)OC","product"
"US0614033020","COC=1C=C(C=CC(=O)O)C=CC1C(=O)OC","product"
"US0614033021","COC=1C=C(C=CC1C(=O)OC)CCC(=O)O","product"
"US0614033022","C(C)(C)C1=C(OCC(=O)NC=2SC3=C(N2)C=CC=C3)C=CC(=C1)C(C=CC(=O)N1CCN(CC1)C)=O","product"
"US0614033023","Cl.Cl.C(C)(C)C1=C(OCC(=O)NC=2SC3=C(N2)C=CC=C3)C=CC(=C1)C(C=CC(=O)N1CCC(CC1)N1CCN(CC1)C)=O","product"
"US0614033024","C(C)(C)C1=C(OCC(=O)NC=2SC3=C(N2)C=CC=C3)C=CC(=C1)C(\C=C/C(=O)N1CCN(CC1)C)=O","product"
"US0614033025","COC1=C(OCC(=O)NC=2SC3=C(N2)C=CC=C3)C=CC(=C1)C(C=CC1=CC=NC=C1)=O","product"
"US0614033026","COC1=C(OCC(=O)NC=2SC3=C(N2)C=CC=C3)C=CC(=C1)C(C#CC(=O)O)=O","product"
"US0614033027","OC=1C=C(OCC(=O)NC=2SC3=C(N2)C=CC=C3)C=CC1C(C=CC(=O)N1CCCCC1)=O","product"
"US0614033028","COC=1C=C(C=CC1C(\C=C\C(=O)O)=O)CCC(=O)NC=1SC2=C(N1)C=CC=C2","product"
"US061403331","Cl.NC1CCN(CC1)C([C@@](C1=CC=CC=C1)(O)[C@H]1CC(CC1)(F)F)=O","product"
"US061403332","Cl.NC1CCN(CC1)C([C@@](C1=CC=CC=C1)(O)[C@H]1CC(CC1)(F)F)=O","product"
"US061403333","NC1(CCN(CC1)C([C@@](C1=CC=CC=C1)(O)[C@H]1CC(CC1)(F)F)=O)C","product"
"US061403334","NCC1(CCN(CC1)C([C@@](C1=CC=CC=C1)(O)[C@H]1CC(CC1)(F)F)=O)C","product"
"US061403335","NCC=C1CCN(CC1)C([C@@](C1=CC=CC=C1)(O)[C@H]1CC(CC1)(F)F)=O","product"
"US061403337","FC1(C[C@@H](CC1)[C@](C(=O)O)(C1=CC=CC=C1)O)F","product"
"US061403431","C(C)OC(=O)N1[C@H](C[C@H](C2=CC3=C(C=C12)CCC3)NC(=O)OCC3=CC=CC=C3)C","product"
"US061403432","C(C)OC(=O)N1[C@H](C[C@H](C2=CC3=C(C=C12)CCC3)N)C","product"
"US061403433","C(C)OC(=O)N1[C@H](C[C@H](C2=CC3=C(C=C12)CCC3)NCC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)C","product"
"US061403434","C(C)OC(=O)N1C(CC(C2=CC3=C(C=C12)CCC3)N(CC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)C(C)=O)C","product"
"US061403436","C(C)OC(=O)N1[C@H](C[C@H](C2=CC(=CC=C12)C(F)(F)F)NC(=O)OCC1=CC=CC=C1)CC","product"
"US061403437","C(C)OC(=O)N1[C@H](C[C@H](C2=CC(=CC=C12)C(F)(F)F)N)CC","product"
"US061403438","C(C)OC(=O)N1[C@H](C[C@H](C2=CC(=CC=C12)C(F)(F)F)NCC1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)CC","product"
"US061403439","C(C)OC(=O)N1[C@H](C[C@H](C2=CC(=CC=C12)C(F)(F)F)N(C=O)CC1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)CC","product"
"US0614034310","C(C)OC(=O)N1[C@H](C[C@H](C2=CC(=CC=C12)C(F)(F)F)N(C(=O)Cl)CC1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C","product"
"US0614034311","C(C)OC(=O)N1[C@H](C[C@H](C2=CC(=CC=C12)C(F)(F)F)N(C(=O)N)CC1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C","product"
"US0614034312","C(C)OC(=O)N1[C@H](C[C@H](C2=CC(=C(C=C12)OC)OC)NC(CC1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)=O)C","product"
"US061401371","COC1=CC=C(C(C2=CC=CC=C2)O)C=C1","product"
"US061401372","COC1=CC=C(C=C1)C(C#N)C1=CC=CC=C1","product"
"US061401373","CN1C(C(CC1C)(C1=CC=CC=C1)C1=C(C=CC=C1)O)=O","product"
"US061403441","NC(CN1CCC(CC1)C(=O)C1=CC(=C(C=C1)Cl)Cl)C(C)C","product"
"US061403443","C(C)(C)(C)OC(=O)N1CCC(CC1)C(C1=CC(=C(C=C1)Cl)Cl)=O","product"
"US061403444","ClC=1C=C(C(=O)C2CCNCC2)C=CC1Cl","product"
"US061403445","ClC=1C=C(C=CC1Cl)C1(OCCO1)C1CCNCC1","product"
"US061403446","C1(=CC=C(C=C1)C(=O)N[C@@H](C(C)C)CO)C","product"
"US061403447","C1(=CC=C(C=C1)C(=O)N[C@@H](C(C)C)C=O)C","product"
"US061403449","ClC=1C=C(C(=O)C2CCN(CC2)CC(C(C)C)NC(C2=CC=C(C=C2)C)=O)C=CC1Cl","product"
"US061403221","CC1N=CC2=CC(=CC=C2C1)[N+](=O)[O-]","product"
"US061403222","CC1NCC2=CC(=CC=C2C1)N","product"
"US061403223","C(C1=CC=CC=C1)C(CC)NC=O","product"
"US061403224","C(C)C1N=CC2=CC(=CC=C2C1)[N+](=O)[O-]","product"
"US061403228","Cl.OCCC1NCCC2=CC=C(C=C12)[N+](=O)[O-]","product"
"US0614032210","Cl.COC(CC1NCCC2=CC=C(C=C12)[N+](=O)[O-])=O","product"
"US0614032212","[N+](=O)([O-])C1=CC=C2CCNC(C2=C1)CC#N","product"
"US0614032213","[N+](=O)([O-])C1=CC=C2CCNC(C2=C1)CC(=O)N","product"
"US0614032214","Cl.CN1CC2=CC(=CC=C2CC1C)[N+](=O)[O-]","product"
"US0614032216","CN1C(C2N(C(C3=C1C=CC=C3)=O)CCC2)=O","product"
"US0614032217","CN1C(C2N(C(C3=C1C=CC(=C3)[N+](=O)[O-])=O)CCC2)=O","product"
"US0614032221","C(C)C1NCC2=CC(=CC=C2C1)[N+](=O)[O-]","product"
"US0614032224","C1CCCN2C(C3=C(CC12)C=CC=C3)=O","product"
"US0614032225","[N+](=O)([O-])C1=CC2=C(CC3CCCCN3C2=O)C=C1","product"
"US0614032226","Cl.[N+](=O)([O-])C1=CC2=C(CC3CCCCN3C2)C=C1","product"
"US0614032227","Cl.C1CCCN2CC3=C(CC12)C=CC(=C3)N","product"
"US0614032228","C1=C2C=C3N(C(C2=CC=C1)=O)CCCCC3","product"
"US0614032229","[N+](=O)([O-])C1=CC=C2CC3N(C(C2=C1)=O)CCCCC3","product"
"US0614032230","Cl.OCCC1NCCC2=CC=C(C=C12)[N+](=O)[O-]","product"
"US0614032231","Cl.NC=1C=CC2=C(CN3C(CO2)CCCC3)C1","product"
"US0614032232","Cl.[N+](=O)([O-])C=1C=CC2=C(CNCC(O2)CC)C1","product"
"US0614032233","Cl.NC=1C=CC2=C(CNCC(O2)CC)C1","product"
"US0614032234","[N+](=O)([O-])C=1C=CC2=C(C(NCC(N2C)=O)=O)C1","product"
"US0614032235","C1(=CC=CC=C1)COC(=O)N1C(C2=CC(=CC=C2CC1)[N+](=O)[O-])CC(=O)O","product"
"US0614032236","C(C)N(C(CC1N(CCC2=CC=C(C=C12)[N+](=O)[O-])C(=O)OCC1=CC=CC=C1)=O)CC","product"
"US0614032237","Cl.Cl.C(C)N(C(CC1NCCC2=CC=C(C=C12)N)=O)CC","product"
"US0614032238","Cl.OCCN1CC2=C(CCC1)C=CC(=C2)[N+](=O)[O-]","product"
"US0614032239","Cl.OCCN1CC2=C(CCC1)C=CC(=C2)N","product"
"US0614032240","C1CCN2C1C1=CC=CC=C1CC2","product"
"US0614032241","Cl.[N+](=O)([O-])C1=CC=C2CCN3C(C2=C1)CCC3","product"
"US0614032243","Cl.COC(=O)C1NCC2=CC(=CC=C2C1)[N+](=O)[O-]","product"
"US0614032244","[N+](=O)([O-])C1=CC=C2CC(NCC2=C1)CO","product"
"US0614032245","ClCC(=O)N1CC2=CC(=CC=C2CC1CO)[N+](=O)[O-]","product"
"US0614032246","Cl.Cl.C1OCCN2CC=3C=C(C=CC3CC21)N","product"
"US0614032249","[N+](=O)([O-])C=1C=CC=2CC3N(CC2C1)CCNC3","product"
"US0614032251","CC1=NCCC2=CC=C(C=C12)[N+](=O)[O-]","product"
"US0614032252","Cl.CC1NCCC2=CC=C(C=C12)[N+](=O)[O-]","product"
"US0614032253","Cl.CC1NCCC2=CC=C(C=C12)N","product"
"US0614032255","Cl.[N+](=O)([O-])C=1C=CC=2CC3N(CC2C1)CCC3","product"
"US0614032256","Cl.C1CCN2CC=3C=C(C=CC3CC21)N","product"
"US0614032257","[N+](=O)([O-])C1=CC=C2CCN=C(C2=C1)CCC","product"
"US0614032258","Cl.C(CC)C1NCCC2=CC=C(C=C12)N","product"
"US0614032259","Cl.CN1C(C2=CC(=CC=C2CC1)[N+](=O)[O-])CCC","product"
"US0614032261","C1(=CC=CC=C1)CCNC(CC)=O","product"
"US0614032262","C(C)C1=NCCC2=CC=CC=C12","product"
"US061403491","N(=[N+]=[N-])C1CCN(CC1)C(=O)OC(C)(C)C","product"
"US061403492","NC1CCN(CC1)C(=O)OC(C)(C)C","product"
"US061403493","C(C1=CC=CC=C1)OC(=O)NC1CCN(CC1)C(=O)OC(C)(C)C","product"
"US061403494","CNCC(CC=C(C)C)(C1=CC=CC=C1)C","product"
"US061403495","CN(S(=O)(=O)C1=CC=CC=C1)CC(CC=C(C)C)(C1=CC=CC=C1)C","product"
"US061403496","C(C=C)NC1CCN(CC1)C(=O)OC(C)(C)C","product"
"US061403497","C(C)(C)(C)OC(=O)N1CCC(CC1)N(C(=O)OCC1=CC=C(C=C1)[N+](=O)[O-])CC=C","product"
"US061403499","Cl.C(C1=CC=CC=C1)OC(=O)C=CCNC1CCN(CC1)CCC(CN(S(=O)(=O)C1=CC=CC=C1)C)(C1=CC=CC=C1)CO","product"
"US061403472","C(C)(C)(C)OC(=O)N1CC(C1)O","product"
"US061403474","C(C)(C)(C)OC(=O)N1C[C@H](CC1)O","product"
"US061403571","O=C(C(C(CC)(C)C)=O)N1[C@@H](CCC1)C(=O)O","product"
"US061403572","CC(C(C(=O)N1[C@@H](CCC1)C(=O)OCCCC1=CC=CC=C1)=O)(CC)C","product"
"US061403541","COC=1C=C2CC[C@@H]([C@@H](C2=CC1)CC1=CC=CC=C1)N","product"
"US061403546","COC=1C=C2CC[C@@H]([C@@H](C2=CC1)C1=CC=CC=C1)N","product"
"US061403621","CC=1C=C(C(=O)OC)C=CC1[N+](=O)[O-]","product"
"US061403622","BrCC=1C=C(C(=O)OC)C=CC1[N+](=O)[O-]","product"
"US061403623","C(C)(=O)OCC=1C=C(C(=O)OC)C=CC1[N+](=O)[O-]","product"
"US061403624","OCC=1C=C(C(=O)OC)C=CC1[N+](=O)[O-]","product"
"US061403625","C(=O)C=1C=C(C(=O)OC)C=CC1[N+](=O)[O-]","product"
"US061403626","CON=CC=1C=C(C(=O)OC)C=CC1[N+](=O)[O-]","product"
"US061403627","NC1=C(C=C(C(=O)OC)C=C1)C=NOC","product"
"US061403628","NC1=C(C=C(C(=O)O)C=C1C=NOC)Cl","product"
"US061403629","NC1=C(C=C(C(=O)Cl)C=C1C=NOC)Cl","product"
"US0614036211","Cl.NC(C(CCl)=O)(CC)C","product"
"US0614036212","NC1=C(C=C(C(=O)NC(C(CCl)=O)(C)CC)C=C1C=NOC)Cl","product"
"US061403641","CCCCC(/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O)O","product"
"US061403423","C(C)OC(=O)N1C(CC(C2=CC(=C(C=C12)OC)OC)=NO)C","product"
"US061403424","C(C)OC(=O)N1[C@H](C[C@H](C2=CC(=C(C=C12)OC)OC)N)C","product"
"US061403425","C(C)OC(=O)N1[C@H](C[C@H](C2=CC(=C(C=C12)OC)OC)NCC1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C","product"
"US061403426","C(C1=CC=CC=C1)OC(=O)N1[C@H](C[C@H](C2=CC(=C(C=C12)OC)OC)N(C(=O)OCC)CC1=CC=CC=C1)C","product"
"US061403427","C(C)OC(N([C@@H]1C[C@@H](NC2=CC(=C(C=C12)OC)OC)C)CC1=CC=CC=C1)=O","product"
"US061403428","COC(=O)N1[C@H](C[C@H](C2=CC(=C(C=C12)OC)OC)N(C(=O)OCC)CC1=CC=CC=C1)C","product"
"US0614034210","FC(COC(=O)N1[C@H](C[C@H](C2=CC(=C(C=C12)OC)OC)N(C(=O)OCC)CC1=CC=CC=C1)C)(F)F","product"
"US0614034211","C(C)OC(N([C@@H]1C[C@@H](N(C2=CC(=C(C=C12)OC)OC)C(N(C)C)=O)C)CC1=CC=CC=C1)=O","product"
"US0614034212","COC(N([C@@H]1C[C@@H](N(C2=CC(=C(C=C12)OC)OC)CCCC)C)CC1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)=O","product"
"US0614034213","C(C)OC(=O)N1C(CC(C2=CC(=C(C=C12)O)OC)=O)C","product"
"US0614034214","C(C)OC(=O)N1C(CC(C2=CC(=C(C=C12)O)OC)=NO)C","product"
"US0614034215","C(C)OC(=O)N1[C@H](C[C@H](C2=CC(=C(C=C12)O)OC)NCC1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C","product"
"US0614034216","C(C)OC(=O)N1[C@H](C[C@H](C2=CC(=C(C=C12)O)OC)N(C(=O)OC)CC1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C","product"
"US0614034217","C(C)OC(=O)N1[C@H](C[C@H](C2=CC(=C(C=C12)OCCCCCCCC)OC)N(C(=O)OC)CC1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C","product"
"US0614034218","C(C)OC(=O)N1[C@H](C[C@H](C2=CC(=C(C=C12)OCCCCCC(=O)O)OC)N(C(=O)OC)CC1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C","product"
"US0614034219","C(C)OC(=O)N1C(CC(C2=CC(=C(C=C12)OC)OCC1=CC=CC=C1)=NO)C","product"
"US0614034220","C(C)OC(=O)N1[C@H](C[C@H](C2=CC(=C(C=C12)OC)O)N)C","product"
"US0614034221","C(C)OC(=O)N1[C@H](C[C@H](C2=CC(=C(C=C12)OC)O)NCC1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C","product"
"US0614034222","C(C)OC(=O)N1[C@H](C[C@H](C2=CC(=C(C=C12)OC)O)N(C(=O)OC)CC1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C","product"
"US0614034223","C(C)OC(=O)N1[C@H](C[C@H](C2=CC(=C(C=C12)OC)OCC)N(C(=O)OC)CC1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C","product"
"US061403721","C(C)(=O)N1C=C(C2=CC(=CC=C12)OC)CCNC(C)=O","product"
"US061403721","C(C)(=O)N1C=C(C2=CC(=CC=C12)OC)CCN(C(C)=O)C(=O)C","product"
"US061403722","C(C)(=O)C=1NC2=CC=C(C=C2C1CCNC(C)=O)OC","product"
"US061403723","COC=1C=C2C(=CNC2=CC1)CCN(C(C)=O)C(=O)C","product"
"US061403724","C(C)(=O)N1C(C(C2=CC(=CC=C12)OC)CCNC(C)=O)=O","product"
"US061403726","C(C)(=O)C1=C(C=C2C(=CNC2=C1)CCNC(C)=O)OC","product"
"US061403727","C(C)(=O)N1CC(C2=CC(=CC=C12)OC)CCNC(C)=O","product"
"US061403729","COC=1C=C2C(CNC2=CC1)CCNC(C)=O","product"
"US061403729","C(C1=CC=CC=C1)OC(=O)N1CC(C2=CC(=CC=C12)OC)CCNC(C)=O","product"
"US0614037210","COC=1C=C2C(CNC2=CC1)CCNC(C)=O","product"
"US0614037210","FC(S(=O)(=O)N1CC(C2=CC(=CC=C12)OC)CCNC(C)=O)(F)F","product"
"US0614037211","C(=O)(OCC)N1C(C(C2=CC(=CC=C12)OC)CCNC(C)=O)C(C)=O","product"
"US061403851","BrC=1C=CC=2C(C3=CC=C(C=C3CC2C1)Br)=O","product"
"US061403852","O1CCN(CC1)C1=CC=2C(C3=CC=CC=C3SC2C=C1)=O","product"
"US061403853","C(C)(C)C1=CC=C(OC2=CC=C(C(=O)C3=CC=C(C=C3)OC3=CC=C(C=C3)C(C)C)C=C2)C=C1","product"
"US061403511","ClC=1C=CC(=C(C(=O)Cl)C1)[N+](=O)[O-]","product"
"US061403512","ClC1=CC=C(C=C1)NC(C1=C(C=CC(=C1)Cl)[N+](=O)[O-])=O","product"
"US061403513","ClC1=CC=C(C=C1)NC(C1=C(C=CC(=C1)Cl)N)=O","product"
"US061403514","ClC=1C=CC(=NC1)NC(C1=C(C(=CC(=C1)Cl)N1CCN(CC1)C(=O)OC(C)(C)C)N)=O","product"
"US061403515","ClC=1C=CC(=NC1)NC(C1=C(C(=CC=C1)OC)N)=O","product"
"US061403516","BrC1=CC=C(C=C1)NC(C1=C(C=CC(=C1)Cl)N)=O","product"
"US061403517","ClC1=CC=C(C=C1)NC(C1=C(C=CC(=C1)Cl)NC(=O)C=1SC=C(C1Cl)CCl)=O","product"
"US061403518","ClC1=CC=C(C=C1)NC(C1=C(C=CC(=C1)Cl)NC(=O)C=1SC(=CC1Cl)CBr)=O","product"
"US061403519","COC(=O)C=1SC=C(C1Cl)CCl","product"
"US0614035110","COC(=O)C=1SC=C(C1Cl)CBr","product"
"US0614035111","COC(=O)C=1SC=C(C1Cl)CN1CCN(CC1)C","product"
"US0614035112","C(=O)(O)C=1SC(=CC1Cl)C","product"
"US0614035113","ClC=1C=CC(=NC1)NC(C1=C(C(=CC(=C1)Cl)OC)N)=O","product"
"US0614035115","ClC=1C=CC(=NC1)NC(C1=C(C(=CC(=C1)Cl)N1CCOCC1)[N+](=O)[O-])=O","product"
"US0614035116","ClC=1C=CC(=NC1)NC(C1=C(C(=CC(=C1)Cl)N(C)C)[N+](=O)[O-])=O","product"
"US0614035118","COC(=O)C=1SC=C(C1Cl)COC(C)=O","product"
"US0614035119","C(=O)(O)C=1SC=C(C1Cl)CO","product"
"US0614035121","ClC(=O)C=1SC(=CC1Cl)C","product"
"US0614035122","ClC=1C(=C(C(=O)O)C=C(C1)Cl)[N+](=O)[O-]","product"
"US0614035123","CC(CNC(=O)NCC)(C)O","product"
"US0614035124","C(C)NC=1OC(CN1)(C)C","product"
"US0614035125","ClC=1C=CC(=NC1)NC(C1=C(C(=CC(=C1)Cl)OC)NC(=O)C=1SC=C(C1Cl)CC1=NOC(=N1)C(Cl)(Cl)Cl)=O","product"
"US0614035126","C(=O)(O)C=1SC(=CC1C)[N+](=O)[O-]","product"
"US0614035127","C(C)(C)(C)OC(=O)N1CCN(CC1)S(=O)(=O)C","product"
"US0614035128","CS(=O)(=O)N1CCNCC1","product"
"US0614035129","NC(CSC)=NOC(=O)CCl","product"
"US0614035130","COC(=O)C=1SC=C(C1Cl)COS(=O)(=O)C","product"
"US0614035132","COC(=O)C=1SC=C(C1Cl)CCNC(=O)OC(C)(C)C","product"
"US0614035133","C(#N)C1=NC=CC=C1[N+](=O)[O-]","product"
"US0614035134","C(=O)(O)C1=NC=CC=C1[N+](=O)[O-]","product"
"US0614035135","ClC1=CC=C(C=C1)NC(C1=C(C(=CC(=C1)Cl)OC)NC(=O)C=1SC=C(C1Cl)CN1CCN(CC1)C)=O","product"
"US0614035136","ClC=1C=CC(=NC1)NC(C1=C(C(=CC(=C1)Cl)OC)NC(=O)C=1SC=C(C1Cl)CN1C(=NC=C1)N)=O","product"
